payment_id;order_id;tipo_pagamento;data_pagamento;valor_pago
35850;26389;paypal;18/08/2024;245.81
35851;18459;pix;10/02/2024;1349.22
35852;12414;paypal;08/07/2024;809.33
35853;3917;cartao_credito;30/07/2024;103.23
35854;21596;boleto;06/05/2024;942.96
35855;44619;paypal;18/09/2024;1204.72
35856;9843;pix;24/03/2024;1038.57
35857;11454;pix;06/04/2024;415.57
35858;40906;paypal;29/05/2024;872.74
35859;15064;paypal;17/06/2024;1527.5
35860;16376;cartao_credito;01/02/2024;355.84
35861;34722;pix;03/04/2024;1859.84
35862;25726;pix;25/04/2024;1707.5
35863;22194;boleto;02/08/2024;1496.2
35864;18791;paypal;02/01/2024;912.03
35865;13255;boleto;03/05/2024;281.6
35866;2613;pix;21/09/2024;337.37
35867;18086;paypal;29/07/2024;315.76
35868;1647;paypal;17/02/2024;1313.97
35869;36798;pix;18/08/2024;1764.97
35870;37486;pix;09/03/2024;1830.03
35871;10307;cartao_credito;22/07/2024;636.56
35872;42902;paypal;25/01/2024;379.91
35873;41038;pix;07/07/2024;880.27
35874;42680;paypal;20/05/2024;1938.88
35875;17403;paypal;10/06/2024;74.59
35876;39990;boleto;27/02/2024;1172.77
35877;23817;cartao_credito;10/09/2024;488.59
35878;35285;boleto;01/08/2024;1676.6
35879;42632;paypal;09/04/2024;1727.23
35880;42749;boleto;24/06/2024;1085.93
35881;36308;boleto;09/02/2024;1879.2
35882;30348;paypal;27/04/2024;1695.89
35883;13624;paypal;29/05/2024;1727.42
35884;37845;boleto;17/04/2024;904.95
35885;29410;cartao_credito;12/08/2024;227.62
35886;33295;pix;23/07/2024;307.12
35887;37290;boleto;17/02/2024;344.47
35888;21082;paypal;04/01/2024;562.09
35889;35384;pix;22/01/2024;393.57
35890;44553;boleto;29/06/2024;418.26
35891;20442;cartao_credito;24/04/2024;1600.71
35892;4693;pix;26/01/2024;858.87
35893;14525;boleto;07/08/2024;267.15
35894;8520;cartao_credito;20/09/2024;350.38
35895;36107;boleto;29/08/2024;420.87
35896;32512;cartao_credito;25/03/2024;1222.33
35897;33030;boleto;04/06/2024;1623.05
35898;37540;pix;17/09/2024;1818.03
35899;3905;boleto;04/03/2024;1787.6
35900;8491;pix;03/04/2024;145.95
35901;38755;cartao_credito;12/03/2024;118.26
35902;34571;cartao_credito;18/07/2024;1422.34
35903;39484;pix;23/07/2024;165.63
35904;3538;pix;10/09/2024;990.01
35905;34008;boleto;16/03/2024;1999.38
35906;30621;paypal;29/03/2024;844.35
35907;2356;paypal;24/08/2024;1963.14
35908;22509;boleto;26/05/2024;850.81
35909;14690;paypal;28/01/2024;328.65
35910;31810;pix;05/04/2024;1170.05
35911;35988;pix;05/07/2024;1348.6
35912;44656;paypal;12/05/2024;1239.04
35913;39274;cartao_credito;06/09/2024;382.57
35914;30415;paypal;24/02/2024;662.52
35915;10519;pix;10/08/2024;1873.57
35916;26659;cartao_credito;09/01/2024;960.82
35917;13154;cartao_credito;15/07/2024;613.58
35918;30281;pix;06/09/2024;124.17
35919;18504;cartao_credito;19/04/2024;1354.11
35920;15040;paypal;22/04/2024;1643.87
35921;36942;boleto;17/05/2024;552.66
35922;30867;paypal;11/05/2024;710.95
35923;44484;boleto;10/07/2024;1175.76
35924;21772;boleto;27/07/2024;216.56
35925;23749;pix;11/09/2024;1006.15
35926;14422;cartao_credito;09/06/2024;646.74
35927;32607;paypal;03/05/2024;196.13
35928;8830;paypal;23/07/2024;616.32
35929;44257;boleto;06/09/2024;320.55
35930;36611;boleto;18/06/2024;1889.73
35931;43239;boleto;28/01/2024;610.45
35932;16320;boleto;18/05/2024;1444.42
35933;22300;pix;01/08/2024;604.36
35934;6460;pix;29/08/2024;689.5
35935;38509;pix;26/07/2024;668.68
35936;41842;pix;21/01/2024;52.71
35937;15917;boleto;06/03/2024;1218.67
35938;38719;paypal;17/08/2024;316.39
35939;18379;pix;15/02/2024;1285.86
35940;25110;cartao_credito;02/09/2024;713.5
35941;38338;boleto;09/04/2024;456.33
35942;18467;boleto;21/02/2024;1599.91
35943;27906;boleto;18/09/2024;947.22
35944;37958;cartao_credito;01/01/2024;690.35
35945;27224;boleto;14/09/2024;1373.92
35946;39907;paypal;17/08/2024;752.13
35947;23270;paypal;11/09/2024;368.27
35948;25045;cartao_credito;24/06/2024;1935.62
35949;15976;cartao_credito;11/09/2024;1790.05
35950;18459;boleto;25/08/2024;1851.48
35951;40378;boleto;21/05/2024;810.89
35952;2452;paypal;15/02/2024;611.06
35953;5811;paypal;08/07/2024;299.7
35954;13164;boleto;15/08/2024;32.42
35955;24378;paypal;08/06/2024;174.82
35956;27303;paypal;21/04/2024;1960.1
35957;33249;boleto;17/06/2024;1201.64
35958;15291;pix;18/08/2024;1912.7
35959;38300;boleto;16/06/2024;1019.13
35960;21899;boleto;28/02/2024;1920.45
35961;27071;boleto;04/02/2024;521.39
35962;43221;paypal;29/03/2024;1455.18
35963;905;pix;27/05/2024;1515.04
35964;25590;paypal;30/05/2024;340.13
35965;31421;pix;30/04/2024;520.08
35966;33488;boleto;09/04/2024;1105.54
35967;37359;cartao_credito;08/06/2024;687.64
35968;38821;cartao_credito;31/01/2024;488.45
35969;35636;paypal;18/03/2024;1701.16
35970;9489;pix;16/05/2024;1116.36
35971;26958;boleto;01/08/2024;423.4
35972;5647;pix;07/05/2024;297.44
35973;22982;pix;22/04/2024;1200.36
35974;36184;pix;22/09/2024;1443.97
35975;28878;cartao_credito;03/05/2024;1014.52
35976;24823;paypal;27/01/2024;1798.93
35977;12612;paypal;07/04/2024;1329.1
35978;40813;pix;21/04/2024;1659.46
35979;16527;pix;03/08/2024;313.07
35980;41393;cartao_credito;07/07/2024;1117.4
35981;43456;boleto;01/04/2024;1780.95
35982;40174;boleto;12/06/2024;148.68
35983;40726;cartao_credito;01/09/2024;280.93
35984;12259;paypal;26/08/2024;336.44
35985;25446;pix;25/01/2024;1527.53
35986;44935;cartao_credito;07/05/2024;1540.83
35987;37617;paypal;31/05/2024;1380.69
35988;12918;paypal;28/05/2024;1364.14
35989;9024;paypal;18/08/2024;118.59
35990;29296;cartao_credito;25/08/2024;1051.9
35991;5243;pix;22/07/2024;542.07
35992;19015;cartao_credito;30/08/2024;331.26
35993;44481;paypal;10/03/2024;1957.0
35994;355;boleto;05/08/2024;228.4
35995;22164;boleto;19/06/2024;21.71
35996;10429;cartao_credito;06/09/2024;1054.24
35997;11098;paypal;03/07/2024;512.61
35998;28430;pix;27/04/2024;1171.19
35999;22201;cartao_credito;30/07/2024;995.53
36000;34836;pix;21/05/2024;1845.38
36001;30351;pix;13/04/2024;348.56
36002;10029;cartao_credito;27/01/2024;805.2
36003;35567;paypal;04/06/2024;1277.91
36004;26487;boleto;29/01/2024;465.67
36005;35091;boleto;08/04/2024;1780.33
36006;35479;paypal;17/06/2024;22.59
36007;27787;pix;12/05/2024;686.53
36008;18511;cartao_credito;27/06/2024;1127.53
36009;36027;boleto;03/04/2024;1018.93
36010;13038;paypal;12/08/2024;930.15
36011;19068;boleto;06/07/2024;1006.19
36012;2158;pix;28/07/2024;1583.23
36013;34205;cartao_credito;22/07/2024;1874.41
36014;3627;paypal;01/07/2024;917.1
36015;39009;cartao_credito;03/09/2024;364.42
36016;42787;boleto;08/08/2024;833.08
36017;42829;boleto;27/05/2024;1577.09
36018;8987;pix;16/02/2024;1223.19
36019;10103;pix;07/01/2024;1783.14
36020;20267;pix;24/04/2024;1673.59
36021;36524;boleto;11/05/2024;1554.14
36022;44610;boleto;21/07/2024;280.59
36023;24687;pix;05/04/2024;1254.02
36024;28902;cartao_credito;18/08/2024;161.12
36025;1152;paypal;18/01/2024;42.76
36026;24625;paypal;17/07/2024;971.72
36027;253;cartao_credito;03/03/2024;1844.42
36028;10330;cartao_credito;30/07/2024;434.93
36029;13601;boleto;11/03/2024;73.37
36030;12728;boleto;01/04/2024;1188.02
36031;38669;pix;30/01/2024;1262.48
36032;4097;pix;13/06/2024;448.32
36033;14933;paypal;29/01/2024;250.73
36034;43199;boleto;16/04/2024;544.91
36035;41762;boleto;20/01/2024;1588.43
36036;4125;paypal;31/05/2024;886.82
36037;279;pix;31/01/2024;259.13
36038;8380;pix;22/05/2024;296.95
36039;28924;cartao_credito;21/05/2024;769.91
36040;12367;pix;03/06/2024;1027.98
36041;7843;boleto;23/04/2024;1664.65
36042;14465;pix;16/06/2024;799.08
36043;23861;boleto;18/08/2024;1612.38
36044;44355;paypal;21/02/2024;779.07
36045;13422;cartao_credito;12/01/2024;809.81
36046;32028;paypal;30/01/2024;544.2
36047;39867;cartao_credito;29/08/2024;646.64
36048;38827;boleto;14/07/2024;988.8
36049;34513;paypal;23/05/2024;1800.52
36050;24303;cartao_credito;02/07/2024;1389.51
36051;36707;paypal;18/04/2024;1944.07
36052;22790;pix;15/07/2024;1753.49
36053;21136;pix;15/03/2024;1884.25
36054;40360;cartao_credito;27/06/2024;1479.69
36055;21630;cartao_credito;21/04/2024;211.15
36056;13791;paypal;21/08/2024;527.96
36057;32402;cartao_credito;18/07/2024;953.79
36058;26497;paypal;03/06/2024;74.15
36059;10424;boleto;29/06/2024;540.47
36060;36547;boleto;06/09/2024;1797.43
36061;44327;paypal;14/02/2024;889.21
36062;11887;boleto;01/07/2024;845.12
36063;11420;boleto;09/03/2024;881.29
36064;28274;paypal;02/01/2024;234.26
36065;5448;cartao_credito;13/04/2024;1135.77
36066;28824;pix;23/01/2024;191.08
36067;38965;pix;16/03/2024;1965.4
36068;27680;boleto;30/03/2024;346.08
36069;35267;boleto;04/01/2024;1849.66
36070;19309;pix;29/01/2024;1487.53
36071;7008;pix;18/05/2024;1968.83
36072;9240;boleto;11/02/2024;844.45
36073;44870;cartao_credito;25/06/2024;1699.53
36074;35206;cartao_credito;28/08/2024;993.04
36075;14146;pix;04/01/2024;1403.81
36076;10672;cartao_credito;09/07/2024;315.53
36077;23758;paypal;23/09/2024;948.91
36078;22559;pix;28/05/2024;1453.09
36079;3374;boleto;08/04/2024;799.34
36080;17928;boleto;06/01/2024;1320.55
36081;41370;boleto;15/01/2024;229.85
36082;2444;paypal;22/01/2024;1721.12
36083;28034;cartao_credito;12/03/2024;317.49
36084;41327;cartao_credito;13/04/2024;1023.31
36085;3001;boleto;28/05/2024;1366.47
36086;39062;pix;08/06/2024;370.78
36087;11258;boleto;25/07/2024;1693.34
36088;16451;cartao_credito;05/03/2024;1081.05
36089;25153;boleto;21/07/2024;585.25
36090;1724;pix;23/01/2024;1606.25
36091;32801;boleto;17/03/2024;1983.49
36092;19715;paypal;16/07/2024;1149.44
36093;15864;paypal;19/09/2024;1861.84
36094;19041;cartao_credito;09/02/2024;883.65
36095;734;boleto;06/07/2024;819.94
36096;19395;paypal;17/02/2024;1768.2
36097;25904;cartao_credito;23/01/2024;727.5
36098;32831;pix;08/04/2024;1618.01
36099;24297;cartao_credito;21/02/2024;844.4
36100;31389;pix;17/04/2024;1559.59
36101;5556;paypal;24/03/2024;1586.72
36102;31277;paypal;15/04/2024;272.23
36103;42971;boleto;24/07/2024;1690.83
36104;14900;boleto;08/07/2024;1957.95
36105;15615;cartao_credito;08/07/2024;797.86
36106;42154;boleto;28/07/2024;775.89
36107;42624;paypal;26/07/2024;810.98
36108;42147;boleto;26/04/2024;1872.96
36109;15640;pix;07/07/2024;602.09
36110;24812;boleto;13/02/2024;31.69
36111;37615;cartao_credito;02/02/2024;732.18
36112;22717;pix;31/03/2024;1007.63
36113;25607;pix;03/02/2024;1748.7
36114;7531;boleto;02/08/2024;1621.52
36115;167;cartao_credito;28/03/2024;1409.82
36116;18841;boleto;27/03/2024;642.88
36117;66;paypal;19/04/2024;1533.07
36118;23884;paypal;25/06/2024;251.53
36119;43684;pix;23/08/2024;67.47
36120;34463;cartao_credito;28/06/2024;386.42
36121;2971;pix;14/01/2024;362.53
36122;18956;cartao_credito;30/06/2024;240.46
36123;33447;boleto;30/06/2024;306.94
36124;16888;pix;23/01/2024;82.6
36125;14710;cartao_credito;05/06/2024;478.35
36126;37451;paypal;26/08/2024;1275.29
36127;39680;paypal;12/03/2024;1807.6
36128;20978;pix;02/07/2024;174.77
36129;498;cartao_credito;15/08/2024;983.78
36130;40196;paypal;17/09/2024;78.01
36131;21290;boleto;22/07/2024;1174.99
36132;22400;cartao_credito;07/06/2024;1384.17
36133;8138;paypal;20/06/2024;307.14
36134;34431;pix;09/02/2024;1737.52
36135;7299;pix;04/04/2024;33.25
36136;36010;boleto;14/06/2024;618.87
36137;42855;cartao_credito;21/02/2024;174.66
36138;6060;cartao_credito;07/04/2024;368.23
36139;25866;boleto;07/08/2024;500.47
36140;42869;boleto;13/07/2024;1955.9
36141;23695;paypal;13/09/2024;670.56
36142;21824;paypal;30/08/2024;1763.65
36143;29399;paypal;28/08/2024;702.85
36144;7906;boleto;02/08/2024;1037.55
36145;8968;cartao_credito;01/08/2024;1851.41
36146;11628;cartao_credito;03/04/2024;1111.11
36147;28239;pix;21/03/2024;556.54
36148;1604;paypal;24/05/2024;665.83
36149;27983;boleto;30/04/2024;1829.46
36150;2752;paypal;14/04/2024;1021.45
36151;4412;boleto;20/03/2024;410.91
36152;23124;boleto;06/08/2024;69.77
36153;39819;pix;13/09/2024;1267.58
36154;12041;boleto;20/07/2024;593.58
36155;25337;cartao_credito;21/09/2024;1541.63
36156;4236;cartao_credito;16/05/2024;1714.24
36157;8520;boleto;28/03/2024;854.27
36158;39813;pix;04/05/2024;1952.91
36159;14029;pix;09/02/2024;294.81
36160;4320;boleto;09/03/2024;927.76
36161;37470;cartao_credito;18/07/2024;759.53
36162;26220;paypal;11/07/2024;93.03
36163;5217;pix;10/04/2024;1524.28
36164;13914;pix;08/08/2024;322.94
36165;2911;pix;09/09/2024;991.13
36166;13167;cartao_credito;08/06/2024;1897.49
36167;44129;pix;02/04/2024;1233.68
36168;15795;pix;24/07/2024;524.7
36169;30636;boleto;26/08/2024;945.01
36170;18005;pix;09/09/2024;95.02
36171;3405;pix;05/07/2024;674.39
36172;30159;paypal;01/07/2024;1757.5
36173;3547;pix;05/05/2024;1707.18
36174;37629;cartao_credito;15/04/2024;649.95
36175;11645;pix;25/07/2024;791.64
36176;24558;pix;13/03/2024;499.85
36177;306;paypal;08/01/2024;579.55
36178;11664;cartao_credito;22/02/2024;1481.51
36179;44387;cartao_credito;25/03/2024;1981.43
36180;16013;pix;21/08/2024;470.79
36181;9971;cartao_credito;16/07/2024;1856.75
36182;27373;cartao_credito;12/03/2024;1457.44
36183;33389;paypal;12/08/2024;827.73
36184;32191;boleto;04/02/2024;1622.31
36185;7852;pix;11/02/2024;592.78
36186;17575;paypal;19/03/2024;613.9
36187;19382;cartao_credito;28/03/2024;71.0
36188;40985;boleto;24/03/2024;1150.27
36189;41677;boleto;07/07/2024;1710.55
36190;11211;boleto;02/06/2024;1291.0
36191;9644;paypal;17/05/2024;1582.27
36192;14561;pix;26/03/2024;1129.09
36193;43926;paypal;10/03/2024;300.49
36194;14099;boleto;29/02/2024;1516.96
36195;13053;boleto;07/06/2024;1140.75
36196;40475;boleto;31/01/2024;1031.95
36197;1666;boleto;16/09/2024;1275.29
36198;16298;paypal;22/02/2024;1969.67
36199;10500;pix;12/07/2024;1612.9
36200;43491;boleto;04/06/2024;819.83
36201;5097;boleto;11/02/2024;1410.82
36202;7169;paypal;01/09/2024;1758.91
36203;14900;boleto;25/04/2024;1615.89
36204;31276;pix;06/05/2024;175.63
36205;18402;cartao_credito;10/04/2024;1951.23
36206;11805;cartao_credito;19/04/2024;917.57
36207;12385;cartao_credito;04/02/2024;223.2
36208;24276;paypal;21/05/2024;1518.63
36209;44440;paypal;29/07/2024;315.53
36210;40948;pix;19/07/2024;794.41
36211;2155;pix;28/07/2024;1899.23
36212;37494;cartao_credito;12/01/2024;1907.96
36213;27381;pix;01/07/2024;685.53
36214;39319;pix;18/08/2024;1996.9
36215;18810;paypal;29/02/2024;1977.63
36216;28786;pix;07/01/2024;1323.6
36217;26084;pix;15/08/2024;722.14
36218;15958;cartao_credito;14/01/2024;619.17
36219;32948;pix;09/06/2024;728.67
36220;42640;cartao_credito;06/01/2024;1511.43
36221;20146;boleto;15/04/2024;1321.98
36222;4984;boleto;01/09/2024;1182.29
36223;10895;boleto;09/08/2024;885.74
36224;31194;cartao_credito;23/08/2024;1101.71
36225;39421;paypal;08/03/2024;1089.6
36226;24384;pix;23/01/2024;887.0
36227;22648;pix;01/07/2024;1585.3
36228;27932;pix;26/07/2024;1524.49
36229;9796;boleto;08/04/2024;507.58
36230;41781;pix;14/04/2024;750.17
36231;24365;cartao_credito;12/08/2024;1394.65
36232;15532;boleto;29/03/2024;1088.37
36233;23010;boleto;12/05/2024;1822.49
36234;29536;pix;01/08/2024;242.76
36235;5607;boleto;17/03/2024;1915.83
36236;12413;pix;15/05/2024;956.01
36237;17014;pix;29/05/2024;508.59
36238;3017;boleto;13/09/2024;1175.41
36239;11428;boleto;16/08/2024;814.23
36240;25018;boleto;02/03/2024;363.79
36241;9561;paypal;10/09/2024;1773.44
36242;10725;boleto;07/07/2024;234.85
36243;3063;pix;01/05/2024;805.63
36244;9318;cartao_credito;09/07/2024;818.05
36245;21019;boleto;02/08/2024;812.45
36246;32279;boleto;12/03/2024;813.69
36247;39637;boleto;19/01/2024;831.93
36248;24446;pix;12/05/2024;1202.27
36249;6647;cartao_credito;14/06/2024;361.05
36250;3687;boleto;01/02/2024;53.71
36251;29740;pix;06/01/2024;720.68
36252;36895;boleto;28/06/2024;503.55
36253;21384;paypal;20/09/2024;1549.72
36254;19475;paypal;26/06/2024;960.38
36255;32893;boleto;06/08/2024;752.6
36256;30611;paypal;15/08/2024;1775.48
36257;4622;pix;22/05/2024;30.1
36258;23510;boleto;23/09/2024;945.7
36259;22664;cartao_credito;19/08/2024;1873.2
36260;1814;paypal;29/01/2024;1021.2
36261;15224;pix;19/02/2024;1376.79
36262;39412;pix;15/06/2024;759.53
36263;42931;paypal;02/05/2024;940.93
36264;10233;boleto;21/09/2024;1194.02
36265;5565;cartao_credito;09/06/2024;282.38
36266;27208;cartao_credito;17/04/2024;473.33
36267;23270;pix;22/05/2024;697.9
36268;21462;pix;29/06/2024;190.43
36269;17921;pix;22/01/2024;712.34
36270;12137;boleto;11/01/2024;267.68
36271;24165;pix;22/07/2024;1291.68
36272;31575;boleto;10/07/2024;1749.26
36273;29007;pix;17/07/2024;1264.38
36274;26680;paypal;19/09/2024;1676.63
36275;43847;pix;05/01/2024;502.14
36276;23667;boleto;01/05/2024;1511.28
36277;26869;pix;10/01/2024;148.61
36278;33327;cartao_credito;02/03/2024;1793.6
36279;14709;pix;15/03/2024;1526.8
36280;22216;cartao_credito;08/09/2024;1273.69
36281;43269;cartao_credito;12/04/2024;1977.6
36282;33975;boleto;27/04/2024;1228.96
36283;41176;cartao_credito;23/03/2024;1530.03
36284;27878;pix;25/01/2024;785.08
36285;37254;pix;23/05/2024;561.91
36286;37269;boleto;11/04/2024;1989.09
36287;32356;paypal;22/07/2024;683.93
36288;3664;cartao_credito;07/05/2024;177.0
36289;22831;pix;15/01/2024;1653.16
36290;18614;boleto;23/07/2024;1798.39
36291;40325;cartao_credito;20/08/2024;1920.42
36292;1742;cartao_credito;10/05/2024;1331.36
36293;32539;boleto;08/08/2024;733.14
36294;43933;paypal;26/07/2024;1868.08
36295;16821;pix;30/07/2024;1404.8
36296;29593;paypal;21/04/2024;1936.39
36297;10478;boleto;17/09/2024;74.65
36298;14035;pix;01/02/2024;1079.23
36299;40573;pix;16/02/2024;107.7
36300;23375;cartao_credito;03/01/2024;52.17
36301;23241;paypal;24/08/2024;573.94
36302;21987;pix;13/02/2024;713.31
36303;26782;paypal;29/08/2024;470.21
36304;28078;cartao_credito;31/07/2024;1727.68
36305;22291;cartao_credito;07/02/2024;1306.87
36306;8376;cartao_credito;06/07/2024;1492.61
36307;38883;paypal;27/05/2024;1859.14
36308;18360;cartao_credito;22/08/2024;214.86
36309;42142;pix;28/08/2024;853.54
36310;20858;boleto;10/01/2024;492.35
36311;31399;paypal;18/08/2024;218.84
36312;21085;boleto;17/07/2024;899.9
36313;29790;boleto;16/01/2024;819.92
36314;6268;paypal;04/01/2024;1576.5
36315;29758;pix;21/03/2024;570.87
36316;23628;cartao_credito;13/01/2024;1057.37
36317;42782;pix;17/01/2024;1064.91
36318;18207;boleto;30/03/2024;43.98
36319;27502;paypal;17/05/2024;322.89
36320;1948;pix;01/08/2024;440.39
36321;36467;boleto;12/02/2024;1345.36
36322;36000;cartao_credito;01/05/2024;392.54
36323;21900;cartao_credito;31/05/2024;25.28
36324;34492;paypal;07/05/2024;1011.05
36325;41186;cartao_credito;21/05/2024;811.8
36326;12157;cartao_credito;30/06/2024;1604.4
36327;12279;cartao_credito;30/03/2024;937.1
36328;4398;cartao_credito;25/06/2024;816.67
36329;42418;pix;08/04/2024;470.54
36330;13030;pix;16/05/2024;710.49
36331;2005;cartao_credito;08/01/2024;846.59
36332;26898;paypal;21/03/2024;883.82
36333;18134;paypal;29/06/2024;1234.79
36334;33189;pix;13/02/2024;979.31
36335;24637;paypal;08/05/2024;953.94
36336;894;paypal;24/04/2024;165.28
36337;19918;pix;04/08/2024;1751.16
36338;13548;paypal;28/05/2024;1375.63
36339;43293;cartao_credito;16/04/2024;1585.88
36340;37647;cartao_credito;25/04/2024;1093.93
36341;36219;cartao_credito;12/05/2024;1535.82
36342;7162;boleto;24/05/2024;1374.1
36343;43880;cartao_credito;04/06/2024;1693.45
36344;30812;pix;07/03/2024;1487.74
36345;18423;paypal;10/03/2024;1012.24
36346;6947;boleto;07/07/2024;270.15
36347;24167;boleto;07/04/2024;131.56
36348;30135;paypal;20/05/2024;296.56
36349;25702;paypal;25/06/2024;82.2
36350;9082;pix;18/03/2024;1324.89
36351;6810;boleto;28/02/2024;172.07
36352;7174;paypal;06/07/2024;1775.14
36353;30505;paypal;26/06/2024;617.29
36354;23116;boleto;06/09/2024;1713.21
36355;6329;cartao_credito;01/02/2024;124.18
36356;20601;pix;16/09/2024;1936.68
36357;39446;cartao_credito;11/06/2024;572.36
36358;1869;cartao_credito;17/03/2024;85.71
36359;43248;pix;16/06/2024;313.09
36360;32677;paypal;09/02/2024;485.24
36361;23816;boleto;09/02/2024;1720.24
36362;20032;paypal;13/07/2024;658.47
36363;43555;paypal;13/04/2024;1110.67
36364;11459;pix;24/08/2024;225.74
36365;38947;cartao_credito;09/08/2024;528.44
36366;14528;cartao_credito;15/04/2024;1289.21
36367;2262;paypal;03/02/2024;455.7
36368;6828;boleto;06/08/2024;488.89
36369;25698;pix;09/03/2024;1381.29
36370;16525;cartao_credito;09/03/2024;322.95
36371;14668;paypal;17/02/2024;1588.92
36372;15393;paypal;02/01/2024;1542.47
36373;42321;pix;09/04/2024;119.34
36374;33853;pix;23/06/2024;1189.91
36375;38378;cartao_credito;07/01/2024;199.38
36376;6408;paypal;16/02/2024;718.51
36377;16516;boleto;14/01/2024;712.11
36378;42776;boleto;03/05/2024;385.55
36379;16253;paypal;01/02/2024;1584.03
36380;10750;cartao_credito;02/04/2024;1216.19
36381;29040;pix;27/01/2024;393.6
36382;11229;pix;03/06/2024;1437.86
36383;10769;cartao_credito;22/05/2024;1928.98
36384;9861;pix;25/02/2024;1163.64
36385;31478;boleto;30/03/2024;1215.38
36386;20394;cartao_credito;24/07/2024;1003.73
36387;9470;paypal;22/09/2024;1796.58
36388;21373;boleto;29/08/2024;1651.42
36389;40552;boleto;16/06/2024;1224.42
36390;35152;paypal;03/01/2024;1298.96
36391;6342;pix;15/08/2024;219.97
36392;32187;cartao_credito;08/02/2024;1636.3
36393;32995;pix;18/03/2024;1472.2
36394;18889;pix;07/02/2024;436.66
36395;14736;cartao_credito;16/04/2024;207.91
36396;4648;cartao_credito;23/06/2024;869.99
36397;16895;boleto;22/03/2024;1741.82
36398;13986;boleto;17/03/2024;95.86
36399;19785;pix;10/05/2024;724.74
36400;1225;pix;19/07/2024;62.71
36401;39137;cartao_credito;08/01/2024;155.65
36402;35367;boleto;04/01/2024;785.61
36403;15883;pix;17/02/2024;924.73
36404;3021;pix;22/09/2024;658.2
36405;8173;paypal;08/02/2024;1042.51
36406;41410;boleto;26/03/2024;1455.19
36407;38628;paypal;31/08/2024;358.07
36408;38484;paypal;02/08/2024;722.41
36409;10745;pix;12/01/2024;1537.49
36410;29550;paypal;20/04/2024;703.18
36411;11557;boleto;13/03/2024;1338.78
36412;17199;paypal;29/08/2024;1515.25
36413;23170;pix;01/05/2024;1807.83
36414;38279;cartao_credito;27/04/2024;714.17
36415;13858;paypal;26/02/2024;219.4
36416;44325;boleto;10/07/2024;1553.14
36417;29483;pix;08/01/2024;1872.56
36418;6906;cartao_credito;09/08/2024;42.46
36419;44572;boleto;27/02/2024;1448.19
36420;39696;paypal;22/08/2024;246.4
36421;27644;pix;11/05/2024;1555.86
36422;28661;cartao_credito;10/07/2024;1453.55
36423;28906;boleto;25/02/2024;1624.18
36424;13640;paypal;03/05/2024;1039.41
36425;21274;cartao_credito;22/08/2024;330.26
36426;40134;cartao_credito;15/05/2024;432.79
36427;3733;boleto;09/07/2024;1014.11
36428;30802;cartao_credito;18/02/2024;1595.0
36429;21546;boleto;16/09/2024;938.85
36430;35245;boleto;02/04/2024;213.27
36431;44097;pix;23/02/2024;1153.26
36432;17569;cartao_credito;15/07/2024;261.66
36433;23862;boleto;25/02/2024;374.3
36434;18538;boleto;01/08/2024;974.41
36435;31052;cartao_credito;03/09/2024;140.91
36436;43756;pix;17/09/2024;1872.06
36437;17188;boleto;23/09/2024;1228.68
36438;22371;pix;20/06/2024;408.15
36439;35030;cartao_credito;21/02/2024;1402.41
36440;18310;paypal;05/06/2024;1381.89
36441;28517;pix;13/03/2024;1931.67
36442;10990;boleto;08/02/2024;28.53
36443;69;pix;20/03/2024;1484.18
36444;12923;boleto;05/04/2024;917.71
36445;8305;pix;13/09/2024;1439.72
36446;35475;paypal;14/06/2024;1459.36
36447;8540;boleto;24/08/2024;131.94
36448;21796;boleto;20/06/2024;113.23
36449;33385;pix;07/01/2024;1211.72
36450;10435;paypal;10/05/2024;237.38
36451;19649;boleto;14/07/2024;1428.55
36452;21989;cartao_credito;21/04/2024;194.33
36453;13345;cartao_credito;17/04/2024;125.66
36454;7356;pix;19/06/2024;342.77
36455;12329;paypal;25/04/2024;1843.62
36456;43507;cartao_credito;31/05/2024;427.74
36457;5493;paypal;25/04/2024;1361.43
36458;12729;pix;28/06/2024;301.96
36459;43124;boleto;22/05/2024;1221.46
36460;13059;boleto;29/05/2024;1382.78
36461;32600;boleto;14/09/2024;1938.93
36462;35051;cartao_credito;21/02/2024;1057.45
36463;3219;cartao_credito;01/07/2024;1227.92
36464;3642;boleto;05/02/2024;1914.95
36465;31464;paypal;23/02/2024;767.55
36466;20185;boleto;25/03/2024;198.02
36467;31939;cartao_credito;21/08/2024;299.39
36468;27428;paypal;12/06/2024;1911.56
36469;37047;paypal;05/03/2024;115.4
36470;1621;paypal;13/02/2024;1199.47
36471;27449;boleto;09/07/2024;170.58
36472;6519;cartao_credito;28/08/2024;60.55
36473;15638;cartao_credito;25/06/2024;1510.42
36474;44888;boleto;28/05/2024;683.71
36475;21641;paypal;01/04/2024;161.13
36476;27759;boleto;27/07/2024;21.14
36477;13825;cartao_credito;26/08/2024;521.89
36478;16235;boleto;19/03/2024;1647.21
36479;710;cartao_credito;18/09/2024;742.27
36480;8381;boleto;27/05/2024;1964.35
36481;18178;boleto;10/02/2024;1552.91
36482;33911;pix;05/05/2024;1098.64
36483;591;paypal;22/02/2024;182.75
36484;10890;boleto;23/05/2024;172.43
36485;5993;cartao_credito;25/01/2024;150.67
36486;954;boleto;17/08/2024;379.75
36487;5135;pix;29/05/2024;1605.35
