order_id;customer_id;product_id;quantidade;preco_total;data_pedido;status
37830;33094;11298;5;767.66;11/09/2024;cancelado
37831;34134;26039;5;730.99;17/05/2024;enviado
37832;7790;42074;1;918.68;09/06/2024;enviado
37833;11452;6509;4;765.44;02/03/2024;pendente
37834;23731;2693;4;735.82;20/02/2024;entregue
37835;8851;31230;3;1159.01;30/05/2024;entregue
37836;14752;37651;2;1208.25;03/04/2024;cancelado
37837;38854;9966;4;1859.19;27/03/2024;pendente
37838;29298;2962;5;55.32;03/08/2024;entregue
37839;24858;31516;5;191.19;06/05/2024;pendente
37840;27786;29360;1;754.33;03/06/2024;cancelado
37841;16837;24286;4;427.09;22/02/2024;enviado
37842;23479;3759;1;160.5;13/01/2024;cancelado
37843;4613;20890;3;1186.4;27/05/2024;entregue
37844;4981;43049;3;413.26;21/01/2024;entregue
37845;31715;23940;2;584.86;15/03/2024;entregue
37846;24651;2806;1;1534.6;06/07/2024;cancelado
37847;28800;10695;2;1493.3;05/05/2024;pendente
37848;20815;24346;1;842.47;17/01/2024;entregue
37849;31793;2683;4;237.55;12/04/2024;pendente
37850;20749;19309;2;1482.65;11/09/2024;entregue
37851;38284;27405;1;1541.95;19/01/2024;entregue
37852;10440;28441;4;181.35;28/03/2024;pendente
37853;12233;2764;5;1051.73;07/03/2024;entregue
37854;15759;44691;3;1241.59;08/06/2024;pendente
37855;26157;4238;5;1193.76;01/01/2024;pendente
37856;15952;10107;4;1801.39;16/03/2024;enviado
37857;38836;23691;3;71.89;05/02/2024;entregue
37858;37852;8833;1;1928.74;02/02/2024;enviado
37859;4136;2382;4;1971.91;04/08/2024;pendente
37860;40656;17863;1;1160.18;04/01/2024;entregue
37861;4505;31082;5;191.81;07/01/2024;pendente
37862;17931;23520;4;1285.62;05/02/2024;enviado
37863;30390;23993;4;1728.1;03/09/2024;entregue
37864;21091;26282;4;1322.96;18/02/2024;enviado
37865;13296;42422;3;759.53;01/03/2024;cancelado
37866;35064;24003;3;1786.88;17/07/2024;enviado
37867;1083;7609;3;66.92;22/06/2024;cancelado
37868;7489;11848;1;899.05;16/05/2024;entregue
37869;11183;8284;4;1783.53;23/04/2024;entregue
37870;33805;26457;2;1544.26;09/07/2024;enviado
37871;36338;3906;1;40.75;04/03/2024;enviado
37872;15640;40365;2;389.45;09/01/2024;enviado
37873;35683;27417;3;1208.24;07/09/2024;enviado
37874;41368;18038;3;821.25;09/02/2024;enviado
37875;30944;32951;4;1563.34;10/06/2024;cancelado
37876;11889;16805;5;729.03;19/09/2024;enviado
37877;9566;15619;3;1160.87;22/05/2024;enviado
37878;13207;32691;1;715.11;15/03/2024;entregue
37879;20571;34248;1;337.63;24/01/2024;pendente
37880;33815;9315;4;1100.27;10/03/2024;pendente
37881;9271;2572;3;1516.81;31/01/2024;entregue
37882;10053;25838;2;1161.67;11/03/2024;pendente
37883;8790;24518;2;1170.16;05/03/2024;pendente
37884;43895;14059;2;1224.58;24/07/2024;enviado
37885;19672;27433;3;356.18;28/07/2024;cancelado
37886;28742;30096;2;483.73;15/09/2024;enviado
37887;20301;26920;2;105.86;13/02/2024;enviado
37888;26580;14753;5;79.54;25/05/2024;enviado
37889;7124;24692;3;421.11;13/05/2024;cancelado
37890;43119;44494;3;33.78;22/04/2024;entregue
37891;40082;15858;4;1855.62;03/01/2024;pendente
37892;43463;11820;5;1250.81;26/03/2024;cancelado
37893;1140;13863;3;1283.05;12/06/2024;pendente
37894;34189;13945;2;1811.35;23/02/2024;entregue
37895;16727;41182;1;966.5;20/07/2024;entregue
37896;17130;24769;4;155.34;28/02/2024;pendente
37897;29967;27445;3;742.02;04/03/2024;pendente
37898;10356;28066;3;39.05;25/01/2024;pendente
37899;31608;11236;3;387.14;11/03/2024;entregue
37900;32207;12493;2;1101.6;25/07/2024;entregue
37901;2184;31426;4;1379.12;11/01/2024;pendente
37902;21446;16062;5;817.31;03/08/2024;cancelado
37903;7790;12906;2;998.66;03/07/2024;enviado
37904;23618;38427;3;54.76;21/06/2024;cancelado
37905;32765;26982;3;589.72;06/03/2024;pendente
37906;1127;19076;5;278.53;15/03/2024;entregue
37907;27430;19134;3;1710.67;15/08/2024;cancelado
37908;37063;3386;3;833.35;18/03/2024;enviado
37909;705;24893;3;979.71;26/06/2024;cancelado
37910;14752;10432;1;1547.91;10/09/2024;enviado
37911;44808;15846;2;404.5;19/06/2024;cancelado
37912;31692;33532;3;1767.93;09/02/2024;pendente
37913;34084;28861;3;868.97;29/06/2024;enviado
37914;2219;40997;4;923.38;04/01/2024;enviado
37915;36206;25521;3;849.52;03/03/2024;entregue
37916;36521;27611;1;757.58;16/01/2024;cancelado
37917;17874;17088;1;1507.83;28/05/2024;cancelado
37918;7884;8123;5;919.28;21/08/2024;cancelado
37919;23633;34697;2;1112.3;06/04/2024;cancelado
37920;30102;25864;3;566.5;17/01/2024;enviado
37921;5157;26581;2;1857.81;14/02/2024;entregue
37922;31013;29124;5;425.24;18/04/2024;enviado
37923;4599;39193;4;1757.08;31/05/2024;enviado
37924;11563;5167;2;1028.39;24/02/2024;entregue
37925;21160;7718;3;583.34;24/01/2024;cancelado
37926;38588;3657;2;324.15;18/01/2024;enviado
37927;5884;42352;4;1519.46;12/09/2024;entregue
37928;26646;21126;1;584.59;29/01/2024;enviado
37929;1833;17641;5;713.29;07/02/2024;enviado
37930;12449;26013;5;870.29;28/07/2024;enviado
37931;26428;36710;3;699.13;31/07/2024;pendente
37932;29384;20176;1;897.88;27/05/2024;enviado
37933;12039;41823;1;1980.3;26/08/2024;cancelado
37934;15043;26685;1;1502.21;12/06/2024;pendente
37935;20112;1410;4;212.75;15/01/2024;entregue
37936;40175;32856;3;1597.86;28/07/2024;pendente
37937;2072;40006;2;383.12;13/08/2024;entregue
37938;40430;7389;4;884.9;26/02/2024;pendente
37939;40581;28269;5;842.37;05/04/2024;enviado
37940;16748;27235;5;842.39;29/08/2024;pendente
37941;6443;38696;3;470.34;30/03/2024;pendente
37942;41531;13825;5;1405.62;12/05/2024;cancelado
37943;8204;34891;1;1416.7;16/02/2024;cancelado
37944;1917;11745;5;1163.46;19/03/2024;enviado
37945;4940;23837;5;718.74;04/01/2024;cancelado
37946;20018;11400;2;784.61;15/05/2024;cancelado
37947;1341;27633;4;342.26;07/03/2024;pendente
37948;14891;28840;2;589.15;01/02/2024;cancelado
37949;40946;192;5;730.6;16/03/2024;entregue
37950;24881;37507;2;800.73;15/01/2024;entregue
37951;21569;10584;3;474.31;05/08/2024;cancelado
37952;28537;33546;2;1554.27;01/03/2024;pendente
37953;38923;9764;4;183.79;19/02/2024;pendente
37954;11770;31371;2;1237.48;07/04/2024;cancelado
37955;8479;631;3;1166.65;21/06/2024;entregue
37956;43298;27288;5;1159.15;28/08/2024;enviado
37957;23006;34617;3;594.23;03/04/2024;enviado
37958;10344;7152;5;823.61;10/05/2024;pendente
37959;42115;21804;4;1506.37;23/05/2024;pendente
37960;28970;39972;5;1889.7;04/06/2024;pendente
37961;10487;2205;4;359.84;12/06/2024;cancelado
37962;7041;9085;5;250.5;22/01/2024;cancelado
37963;40861;41519;4;1243.04;26/05/2024;cancelado
37964;40798;39744;2;1938.73;25/08/2024;cancelado
37965;8143;35662;4;818.75;17/08/2024;cancelado
37966;34684;15712;4;424.37;20/09/2024;entregue
37967;12848;39213;3;1545.24;14/02/2024;pendente
37968;34604;32587;2;1839.04;12/01/2024;entregue
37969;10749;16567;2;969.58;14/01/2024;pendente
37970;230;24450;3;1563.38;12/02/2024;pendente
37971;35941;43349;1;172.61;24/06/2024;entregue
37972;28155;4360;3;1314.97;07/09/2024;enviado
37973;32591;2400;1;295.11;21/04/2024;cancelado
37974;41896;7474;3;1545.59;24/03/2024;pendente
37975;12544;4685;3;683.82;12/07/2024;cancelado
37976;3064;1455;2;1330.71;14/07/2024;entregue
37977;13077;2318;5;1857.21;01/05/2024;enviado
37978;42359;23290;2;1756.7;11/02/2024;cancelado
37979;9919;12631;5;1045.0;01/09/2024;pendente
37980;39871;41952;5;1109.17;12/05/2024;pendente
37981;15783;31168;5;90.75;27/01/2024;enviado
37982;23149;389;3;1430.68;19/04/2024;cancelado
37983;42844;12998;1;177.11;27/08/2024;cancelado
37984;13411;5161;2;1256.39;14/02/2024;pendente
37985;4914;43563;3;1625.58;16/01/2024;pendente
37986;44212;235;3;1261.45;05/03/2024;enviado
37987;2230;22064;5;1908.26;30/01/2024;entregue
37988;41012;20220;1;1235.41;16/01/2024;pendente
37989;3532;28701;2;1509.86;21/02/2024;cancelado
37990;33540;12489;5;622.95;12/02/2024;pendente
37991;10030;11289;3;199.51;19/09/2024;pendente
37992;27310;12787;4;575.73;09/05/2024;enviado
37993;33310;19780;3;1191.87;11/09/2024;enviado
37994;8219;11226;2;1496.97;02/03/2024;cancelado
37995;10079;2546;4;1424.21;21/06/2024;cancelado
37996;38738;18085;1;941.39;29/05/2024;pendente
37997;23027;39468;1;1380.37;21/01/2024;pendente
37998;4285;38789;2;1581.64;22/01/2024;enviado
37999;23303;18192;4;1345.37;27/05/2024;cancelado
38000;16708;36994;5;1976.75;03/07/2024;entregue
38001;16864;25060;5;933.28;25/03/2024;entregue
38002;39382;42899;3;746.17;27/04/2024;entregue
38003;41790;39366;4;1565.79;25/07/2024;enviado
38004;19766;25134;2;1771.9;15/04/2024;entregue
38005;30751;6480;1;1186.24;22/06/2024;pendente
38006;26503;5474;5;1728.9;19/01/2024;entregue
38007;31334;14413;4;757.4;27/07/2024;pendente
38008;9642;39895;2;464.95;13/04/2024;pendente
38009;19390;41429;3;1030.56;01/01/2024;entregue
38010;14927;36588;3;823.62;30/06/2024;enviado
38011;17270;36517;5;1500.27;06/06/2024;pendente
38012;8659;42337;5;1508.86;26/04/2024;enviado
38013;11663;38197;3;1181.86;08/03/2024;enviado
38014;25189;41408;2;802.7;26/02/2024;cancelado
38015;16344;24623;4;1143.19;10/09/2024;enviado
38016;32908;23903;4;21.95;19/08/2024;pendente
38017;295;39041;3;665.57;06/09/2024;entregue
38018;42060;9719;2;920.92;23/07/2024;enviado
38019;40173;42642;5;1630.83;19/01/2024;cancelado
38020;34778;16578;4;1034.01;28/03/2024;pendente
38021;18712;6121;3;412.07;08/02/2024;cancelado
38022;29674;42462;1;469.32;09/09/2024;enviado
38023;36792;39708;2;1756.18;18/02/2024;enviado
38024;4941;26443;2;1061.11;10/06/2024;pendente
38025;631;2570;5;1586.71;19/04/2024;entregue
38026;12520;17349;4;1273.13;11/03/2024;cancelado
38027;23003;195;2;1888.36;27/07/2024;cancelado
38028;17378;3753;1;961.65;15/03/2024;entregue
38029;30786;18101;3;192.17;10/08/2024;enviado
38030;14527;39835;3;1037.86;16/03/2024;cancelado
38031;22801;12652;3;1388.74;07/03/2024;enviado
38032;16970;41562;1;695.93;24/08/2024;pendente
38033;43617;37050;1;422.77;13/06/2024;enviado
38034;29653;44448;4;499.21;12/08/2024;pendente
38035;41903;36908;5;968.39;28/05/2024;pendente
38036;21834;26248;2;854.34;31/08/2024;enviado
38037;32820;1396;5;630.82;02/01/2024;pendente
38038;14487;30809;5;460.12;23/04/2024;cancelado
38039;32173;6386;1;1281.73;18/02/2024;pendente
38040;38218;9044;2;1170.59;23/02/2024;cancelado
38041;28027;28848;2;1920.89;22/02/2024;cancelado
38042;12929;15021;3;1841.01;01/04/2024;pendente
38043;16539;17339;5;259.05;23/06/2024;enviado
38044;12634;36285;2;1982.0;27/06/2024;pendente
38045;4362;39269;1;1934.91;10/09/2024;cancelado
38046;9880;44038;1;1969.06;08/03/2024;entregue
38047;44147;44753;2;1000.35;03/07/2024;cancelado
38048;20788;3495;1;1721.03;21/01/2024;entregue
38049;12271;41507;5;1099.94;19/05/2024;pendente
38050;41067;36659;5;1729.56;01/01/2024;pendente
38051;12677;9639;1;1311.48;13/09/2024;cancelado
38052;39590;18575;3;656.55;15/09/2024;pendente
38053;27744;539;3;878.86;04/02/2024;entregue
38054;12527;4993;3;1771.73;13/07/2024;enviado
38055;18598;8265;3;986.61;14/02/2024;enviado
38056;19146;40492;2;439.04;10/05/2024;enviado
38057;33894;23059;3;294.67;02/04/2024;entregue
38058;26010;17886;4;753.45;12/06/2024;pendente
38059;44033;7665;3;583.16;09/09/2024;cancelado
38060;23419;28261;2;1409.81;04/07/2024;cancelado
38061;3526;22166;5;1665.54;15/07/2024;enviado
38062;19706;34679;2;1560.38;21/07/2024;enviado
38063;22235;12785;5;625.4;04/04/2024;enviado
38064;31682;34397;1;456.92;03/01/2024;enviado
38065;23422;31466;5;1308.92;02/03/2024;entregue
38066;4620;6908;1;1241.93;11/01/2024;entregue
38067;23641;38281;5;1434.35;10/07/2024;enviado
38068;1642;20195;5;651.79;20/05/2024;cancelado
38069;2848;9258;1;1614.13;15/02/2024;cancelado
38070;8074;18048;4;95.2;28/04/2024;cancelado
38071;2184;37318;5;245.16;05/03/2024;enviado
38072;16459;34416;4;1512.03;01/03/2024;pendente
38073;9058;35282;2;1230.44;22/05/2024;entregue
38074;15601;42098;3;543.1;01/06/2024;enviado
38075;30230;37783;3;1508.26;13/04/2024;cancelado
38076;42702;39687;5;1647.39;31/07/2024;pendente
38077;36263;42128;3;1041.86;02/01/2024;cancelado
38078;27681;8380;2;1314.04;02/03/2024;entregue
38079;14653;21115;3;478.67;02/01/2024;pendente
38080;27183;27550;1;1881.96;22/03/2024;cancelado
38081;1969;37693;5;220.48;14/09/2024;entregue
38082;20096;31633;5;541.73;26/01/2024;cancelado
38083;6235;1639;1;577.44;01/08/2024;cancelado
38084;17009;44233;3;1216.06;17/07/2024;enviado
38085;15688;29;1;534.86;05/05/2024;cancelado
38086;10960;37483;2;1494.08;14/07/2024;entregue
38087;3400;44856;3;799.88;29/06/2024;enviado
38088;750;1773;5;1373.95;23/07/2024;entregue
38089;10448;38468;4;1352.42;25/08/2024;enviado
38090;15050;12428;4;1166.68;26/05/2024;pendente
38091;34769;16368;3;1425.71;23/07/2024;enviado
38092;32266;10986;5;120.58;24/05/2024;entregue
38093;26708;33626;2;1586.26;29/03/2024;cancelado
38094;29575;34114;5;638.64;11/03/2024;cancelado
38095;12365;15561;2;1549.78;14/06/2024;pendente
38096;6674;43278;5;33.95;25/07/2024;enviado
38097;40335;16957;3;1263.86;24/02/2024;entregue
38098;32312;13923;1;1375.06;21/07/2024;pendente
38099;25581;12099;3;1301.08;13/09/2024;entregue
38100;44673;37782;4;1658.63;01/05/2024;cancelado
38101;14324;29631;2;1701.28;02/08/2024;entregue
38102;38195;2036;3;1095.86;28/04/2024;pendente
38103;804;23842;3;794.24;17/07/2024;pendente
38104;5516;27555;3;1419.27;24/03/2024;entregue
38105;35138;36438;3;294.32;29/07/2024;cancelado
38106;4606;8065;3;209.32;14/07/2024;cancelado
38107;14632;24607;1;1742.19;28/08/2024;enviado
38108;26841;5004;4;238.25;07/08/2024;entregue
38109;1176;3259;5;743.68;28/08/2024;enviado
38110;21906;35688;3;1058.85;26/08/2024;pendente
38111;15974;8895;3;647.26;22/09/2024;cancelado
38112;6264;30279;1;1357.44;30/01/2024;enviado
38113;40086;37434;5;1466.71;02/07/2024;enviado
38114;25004;32152;1;562.54;09/03/2024;enviado
38115;41463;37901;4;281.49;30/01/2024;enviado
38116;22292;6914;1;761.68;10/02/2024;enviado
38117;39875;43176;1;743.23;12/07/2024;enviado
38118;41767;44239;5;586.88;16/08/2024;enviado
38119;43740;11833;2;764.0;18/09/2024;enviado
38120;6890;37493;5;1016.61;16/09/2024;enviado
38121;4884;21869;1;934.92;04/02/2024;cancelado
38122;35667;10862;2;741.59;15/09/2024;entregue
38123;1421;11238;2;320.44;12/05/2024;cancelado
38124;2792;37864;3;1794.69;27/02/2024;entregue
38125;20817;16659;4;1009.31;25/08/2024;entregue
38126;13929;23032;1;1729.35;25/06/2024;enviado
38127;7321;22849;5;430.05;30/08/2024;cancelado
38128;43499;34697;4;1566.03;09/02/2024;entregue
38129;34241;26745;5;1147.76;08/02/2024;pendente
38130;9477;5196;5;1372.72;15/08/2024;enviado
38131;11938;38468;4;1685.97;22/05/2024;pendente
38132;13016;13026;5;382.13;18/01/2024;entregue
38133;11382;17129;3;530.78;04/09/2024;pendente
38134;5267;12414;5;390.29;16/06/2024;cancelado
38135;41497;22050;4;589.5;10/09/2024;entregue
38136;31369;14484;2;23.12;02/07/2024;entregue
38137;3166;22026;3;624.1;09/06/2024;cancelado
38138;42225;27936;2;156.27;24/06/2024;entregue
38139;42090;17533;1;1513.77;13/06/2024;pendente
38140;5250;32810;3;509.16;05/06/2024;entregue
38141;35768;27106;1;659.23;21/07/2024;pendente
38142;3590;19978;2;379.65;29/02/2024;pendente
38143;5676;8719;3;953.36;29/08/2024;cancelado
38144;24297;9208;3;1112.15;22/04/2024;pendente
38145;8289;3433;1;1386.97;26/08/2024;pendente
38146;14754;44858;4;1069.67;12/06/2024;entregue
38147;16087;23742;5;1478.18;13/03/2024;entregue
38148;8615;23717;1;1927.0;22/02/2024;cancelado
38149;11082;20201;1;1542.85;25/05/2024;enviado
38150;14825;17274;1;432.87;17/09/2024;pendente
38151;43607;18752;3;1433.39;14/09/2024;entregue
38152;37454;12931;1;550.36;13/04/2024;entregue
38153;30878;9522;5;1425.89;26/01/2024;enviado
38154;30902;23703;4;797.01;29/07/2024;cancelado
38155;33398;16475;5;1960.12;31/05/2024;entregue
38156;15514;16936;2;1908.17;17/08/2024;cancelado
38157;22177;24534;2;584.54;14/01/2024;entregue
38158;37483;17234;2;1586.67;28/06/2024;pendente
38159;10688;40143;3;1467.32;04/05/2024;entregue
38160;30302;3554;3;216.48;01/09/2024;entregue
38161;32376;21031;5;1539.04;28/02/2024;enviado
38162;13704;22566;3;722.41;07/04/2024;cancelado
38163;24424;28435;2;180.42;16/04/2024;pendente
38164;28514;15768;3;541.04;15/03/2024;pendente
38165;40648;15130;4;1914.54;06/03/2024;entregue
38166;38729;8147;3;1841.28;06/02/2024;entregue
38167;1733;41117;3;1850.72;16/04/2024;enviado
38168;20603;3942;4;978.95;08/02/2024;cancelado
38169;31165;20185;2;1893.2;30/01/2024;pendente
38170;27601;41206;4;1120.9;18/09/2024;pendente
38171;32743;9293;1;1327.81;09/07/2024;cancelado
38172;33802;14255;4;307.66;05/08/2024;cancelado
38173;24404;29876;1;1153.71;15/02/2024;cancelado
38174;12334;42860;2;148.71;05/01/2024;enviado
38175;3534;14645;1;1676.09;21/04/2024;cancelado
38176;10917;6036;4;1484.58;17/04/2024;entregue
38177;26026;16812;4;960.15;19/02/2024;entregue
38178;8310;38386;4;254.68;30/01/2024;pendente
38179;39942;30774;3;238.08;16/02/2024;cancelado
38180;33012;21028;4;1735.09;15/04/2024;cancelado
38181;2569;9347;2;1917.02;14/08/2024;cancelado
38182;27236;7754;4;1679.87;20/06/2024;entregue
38183;21894;5630;2;1394.72;06/05/2024;enviado
38184;29676;31123;1;1694.88;10/03/2024;entregue
38185;28195;10812;2;1309.97;05/07/2024;entregue
38186;41310;42048;3;504.05;26/06/2024;pendente
38187;26834;30642;2;898.09;27/02/2024;pendente
38188;32107;39943;2;977.21;03/04/2024;enviado
38189;24802;12352;3;677.83;12/01/2024;entregue
38190;3021;37178;5;1662.53;10/09/2024;pendente
38191;17063;22326;3;1265.21;10/03/2024;cancelado
38192;21777;24238;5;1529.28;17/04/2024;entregue
38193;2352;3714;2;308.4;11/01/2024;pendente
38194;6607;15395;1;1866.89;11/08/2024;entregue
38195;23342;21567;5;1894.43;03/06/2024;cancelado
38196;32510;10387;2;1270.36;13/02/2024;cancelado
38197;7476;37303;2;522.11;02/05/2024;pendente
38198;30320;20194;1;286.51;12/05/2024;cancelado
38199;12544;12446;1;637.81;23/01/2024;entregue
38200;42435;3238;1;1488.14;18/05/2024;cancelado
38201;6241;3279;3;1611.65;23/08/2024;enviado
38202;12467;12895;1;1907.28;20/01/2024;entregue
38203;41444;40020;4;602.14;31/05/2024;entregue
38204;3636;8832;3;1556.67;06/06/2024;cancelado
38205;20392;18813;5;71.63;25/01/2024;cancelado
38206;39150;5363;5;1417.11;16/08/2024;cancelado
38207;23804;5208;2;511.04;24/06/2024;enviado
38208;10241;19868;4;1022.9;18/06/2024;pendente
38209;18310;36061;1;1528.36;14/07/2024;entregue
38210;7676;35805;1;1286.6;24/07/2024;entregue
38211;8839;29546;4;110.88;23/05/2024;pendente
38212;25748;39594;2;888.26;13/03/2024;enviado
38213;16490;29335;1;1185.48;02/01/2024;entregue
38214;40995;2329;2;309.12;22/06/2024;entregue
38215;12092;412;2;400.76;21/01/2024;entregue
38216;29312;32777;2;1987.24;16/02/2024;cancelado
38217;15838;20314;4;122.16;15/02/2024;enviado
38218;24996;3521;2;137.85;09/08/2024;cancelado
38219;39064;38232;2;648.27;24/03/2024;entregue
38220;19340;28919;1;933.47;26/04/2024;pendente
38221;2179;6264;2;1282.43;04/04/2024;cancelado
38222;42226;30007;2;790.53;15/06/2024;entregue
38223;26106;20037;5;1211.55;20/09/2024;enviado
38224;19224;24895;2;413.36;19/04/2024;entregue
38225;13035;19734;5;1918.9;10/02/2024;cancelado
38226;5068;10283;4;1959.73;27/05/2024;enviado
38227;41175;23833;4;1796.01;21/05/2024;pendente
38228;37579;42994;4;1268.43;22/09/2024;pendente
38229;37741;1301;2;1274.61;21/05/2024;enviado
38230;15514;1776;2;1075.81;27/03/2024;cancelado
38231;36823;330;5;702.09;11/08/2024;entregue
38232;5559;31595;4;1317.95;10/08/2024;cancelado
38233;9900;8548;4;1746.67;17/01/2024;entregue
38234;26766;6202;3;1521.5;18/04/2024;pendente
38235;24724;25997;5;720.87;26/05/2024;enviado
38236;43676;26381;1;1090.77;16/03/2024;cancelado
38237;26509;4111;2;1620.07;11/07/2024;cancelado
38238;31556;32911;1;1894.92;24/01/2024;pendente
38239;40916;21508;3;1507.1;08/09/2024;entregue
38240;895;21151;5;672.31;06/04/2024;pendente
38241;26558;27370;2;1885.31;07/07/2024;pendente
38242;1596;40900;3;1291.64;02/07/2024;cancelado
38243;17262;14872;1;1550.17;26/03/2024;pendente
38244;27409;38496;3;955.16;12/09/2024;cancelado
38245;11565;9214;2;1095.93;23/02/2024;entregue
38246;11352;2547;3;1109.75;21/04/2024;cancelado
38247;7624;2436;4;966.36;24/02/2024;cancelado
38248;44278;13318;3;1945.35;04/04/2024;pendente
38249;24811;29188;2;1477.74;08/02/2024;enviado
38250;20898;40570;2;1010.88;29/01/2024;pendente
38251;44731;15160;4;1445.91;27/03/2024;entregue
38252;23032;5781;1;1217.97;05/06/2024;entregue
38253;5825;9080;3;1447.74;27/07/2024;pendente
38254;10468;1473;4;622.18;21/01/2024;pendente
38255;15984;43;5;226.03;25/02/2024;entregue
38256;5451;43260;1;1594.72;30/04/2024;entregue
38257;35745;34894;1;303.7;20/03/2024;pendente
38258;36370;10016;3;1723.82;17/07/2024;entregue
38259;43152;2321;2;1560.55;20/02/2024;enviado
38260;42771;23494;5;1799.31;13/01/2024;entregue
38261;17935;13919;2;873.59;21/02/2024;pendente
38262;37712;23430;3;1520.92;15/07/2024;entregue
38263;17319;41630;4;309.64;06/03/2024;cancelado
38264;39589;30695;5;474.28;20/05/2024;enviado
38265;3614;990;4;1314.32;18/04/2024;pendente
38266;20393;34924;1;84.72;07/03/2024;pendente
38267;7227;12198;1;465.74;22/07/2024;entregue
38268;15608;41580;1;199.2;04/08/2024;pendente
38269;34291;16714;3;1888.08;30/03/2024;cancelado
38270;29719;25749;2;600.77;06/05/2024;enviado
38271;16418;15672;1;856.64;18/05/2024;pendente
38272;1397;27439;4;143.79;12/02/2024;entregue
38273;41385;42581;2;619.61;16/09/2024;cancelado
38274;26175;12689;4;1295.04;10/07/2024;enviado
38275;6696;34226;3;707.89;25/04/2024;entregue
38276;16533;33017;1;1980.72;31/03/2024;pendente
38277;18374;43433;5;444.06;15/06/2024;enviado
38278;33803;7841;1;343.87;03/08/2024;pendente
38279;184;29891;2;257.62;25/08/2024;entregue
38280;9732;7932;1;1211.34;21/09/2024;pendente
38281;18703;25635;4;422.61;20/02/2024;entregue
38282;28535;4566;4;1401.22;01/04/2024;cancelado
38283;37788;11935;5;1417.59;03/06/2024;cancelado
38284;43747;23403;5;763.94;03/06/2024;entregue
38285;2166;3752;3;772.28;15/03/2024;entregue
38286;29817;23249;4;311.56;10/02/2024;pendente
38287;18326;36685;4;1941.42;12/05/2024;cancelado
38288;33871;16531;4;1936.66;11/07/2024;enviado
38289;9155;20607;3;1037.81;08/01/2024;cancelado
38290;9765;43279;2;1914.37;14/07/2024;entregue
38291;32513;15220;5;1221.0;08/09/2024;pendente
38292;39227;6180;1;1163.08;04/01/2024;pendente
38293;13618;12263;1;1295.18;20/07/2024;enviado
38294;21497;32661;4;1500.59;31/01/2024;entregue
38295;25081;43669;4;1693.64;09/09/2024;enviado
38296;44071;26361;4;86.92;06/07/2024;pendente
38297;3657;17474;1;1839.15;19/01/2024;entregue
38298;42055;39218;2;1609.89;05/04/2024;cancelado
38299;8934;36676;5;1024.54;13/07/2024;enviado
38300;21226;816;3;218.63;09/07/2024;pendente
38301;36225;37649;4;350.23;21/04/2024;pendente
38302;40145;32542;3;995.57;12/05/2024;pendente
38303;19054;21470;1;1858.01;22/01/2024;pendente
38304;39614;10877;1;803.08;17/06/2024;pendente
38305;35892;12994;3;647.12;15/01/2024;pendente
38306;810;37675;4;59.64;20/06/2024;entregue
38307;31474;40122;2;1880.54;06/08/2024;entregue
38308;262;70;1;185.21;24/05/2024;enviado
38309;10125;3899;1;740.39;21/04/2024;pendente
38310;1503;27522;1;1429.69;05/05/2024;enviado
38311;40988;21479;4;1990.15;31/08/2024;pendente
38312;21646;32294;4;916.52;20/09/2024;entregue
38313;24148;16101;1;1795.38;27/02/2024;cancelado
38314;13468;32396;4;1241.4;14/08/2024;pendente
38315;3339;32024;1;879.61;03/09/2024;pendente
38316;3113;40725;4;616.98;13/03/2024;pendente
38317;6655;21143;1;1967.17;27/05/2024;entregue
38318;26739;42033;1;792.53;14/08/2024;cancelado
38319;28039;44804;3;484.5;07/05/2024;entregue
38320;2140;18754;3;447.57;27/03/2024;enviado
38321;30718;1029;5;421.8;04/05/2024;pendente
38322;24422;1706;1;1782.85;25/06/2024;pendente
38323;42407;39913;4;705.93;23/08/2024;cancelado
38324;11306;23921;4;1995.79;05/04/2024;enviado
38325;7098;22447;3;1690.63;27/08/2024;pendente
38326;33672;10359;3;1396.95;09/01/2024;enviado
38327;42978;28047;1;1002.57;02/09/2024;entregue
38328;32570;19024;3;1448.15;28/07/2024;cancelado
38329;8114;18460;2;729.87;04/04/2024;cancelado
38330;41895;13615;1;89.85;11/07/2024;enviado
38331;9955;35746;4;920.23;09/05/2024;cancelado
38332;34985;19536;1;1410.15;11/02/2024;enviado
38333;28238;13135;3;552.47;04/05/2024;pendente
38334;43254;30719;1;1754.27;28/03/2024;pendente
38335;16647;12305;5;1349.83;09/08/2024;pendente
38336;25380;22303;1;753.58;09/05/2024;pendente
38337;31164;24246;2;857.07;20/08/2024;cancelado
38338;22078;13343;5;977.07;06/03/2024;cancelado
38339;9215;15584;1;1513.35;01/07/2024;cancelado
38340;6395;28105;5;1088.69;31/03/2024;cancelado
38341;33315;8348;3;1629.1;07/05/2024;cancelado
38342;9356;34263;3;909.16;25/06/2024;entregue
38343;8497;1046;2;1705.52;22/07/2024;entregue
38344;27870;19033;3;1084.92;21/02/2024;pendente
38345;27379;39675;5;665.96;02/09/2024;cancelado
38346;16125;38200;3;1271.29;03/09/2024;pendente
38347;27927;19521;2;1717.12;15/01/2024;cancelado
38348;22331;3628;3;1912.25;02/03/2024;cancelado
38349;11401;10487;5;1586.63;12/04/2024;cancelado
38350;19230;2334;3;999.45;10/07/2024;entregue
38351;11620;39097;1;1373.12;18/07/2024;cancelado
