product_id;nome_do_produto;categoria;preço;estoque
31270;take;Livros;149.41;16
31271;social;Eletronicos;503.3;68
31272;simply;Moveis;204.49;87
31273;Congress;Moveis;197.75;13
31274;open;Eletronicos;829.25;34
31275;fly;Livros;74.14;8
31276;tell;Eletronicos;988.26;27
31277;old;Livros;692.86;51
31278;space;Eletronicos;320.44;11
31279;lose;Moveis;907.45;8
31280;treat;Eletronicos;106.21;52
31281;prove;Roupas;813.12;0
31282;two;Roupas;260.99;27
31283;kid;Moveis;488.17;49
31284;class;Roupas;713.06;39
31285;interest;Livros;984.09;41
31286;job;Eletronicos;798.24;79
31287;through;Roupas;229.35;95
31288;several;Moveis;879.19;78
31289;per;Roupas;32.5;83
31290;while;Eletronicos;189.02;2
31291;like;Eletronicos;834.04;6
31292;even;Eletronicos;825.22;71
31293;pass;Roupas;456.55;50
31294;paper;Eletronicos;646.61;69
31295;significant;Moveis;842.38;41
31296;yeah;Roupas;484.06;19
31297;economic;Livros;940.78;35
31298;oil;Livros;760.26;92
31299;both;Moveis;332.78;27
31300;any;Livros;212.69;65
31301;find;Roupas;645.74;0
31302;world;Roupas;18.49;63
31303;girl;Eletronicos;135.52;49
31304;true;Roupas;749.57;5
31305;reality;Roupas;94.07;8
31306;quite;Moveis;791.49;30
31307;face;Moveis;37.76;94
31308;themselves;Moveis;955.57;92
31309;Republican;Eletronicos;356.86;53
31310;piece;Moveis;741.34;18
31311;build;Eletronicos;595.29;27
31312;management;Moveis;538.83;30
31313;rather;Eletronicos;555.8;92
31314;cover;Roupas;533.19;37
31315;set;Moveis;738.86;93
31316;various;Eletronicos;446.98;80
31317;garden;Livros;228.38;68
31318;Republican;Moveis;20.99;56
31319;country;Livros;810.02;4
31320;strategy;Moveis;291.32;94
31321;maybe;Moveis;77.67;85
31322;indicate;Livros;226.93;38
31323;speak;Eletronicos;750.25;59
31324;upon;Moveis;71.42;8
31325;ask;Livros;888.08;1
31326;meeting;Roupas;750.18;33
31327;stuff;Eletronicos;866.7;78
31328;Democrat;Eletronicos;899.97;5
31329;inside;Roupas;212.63;89
31330;poor;Eletronicos;558.15;20
31331;appear;Roupas;888.1;79
31332;fear;Roupas;700.83;85
31333;much;Livros;926.75;16
31334;already;Moveis;174.87;63
31335;sort;Roupas;702.17;38
31336;PM;Moveis;341.12;70
31337;some;Roupas;713.17;44
31338;become;Roupas;804.07;63
31339;hand;Livros;532.28;15
31340;today;Livros;889.26;79
31341;impact;Eletronicos;51.53;77
31342;approach;Eletronicos;596.7;37
31343;up;Moveis;292.59;97
31344;benefit;Moveis;86.15;89
31345;pattern;Moveis;588.04;43
31346;else;Eletronicos;646.69;64
31347;sport;Roupas;94.47;49
31348;every;Roupas;234.39;31
31349;worker;Livros;296.65;65
31350;lawyer;Livros;451.0;54
31351;indicate;Eletronicos;682.77;74
31352;unit;Roupas;324.71;79
31353;moment;Moveis;298.25;100
31354;test;Eletronicos;76.21;2
31355;head;Moveis;121.54;64
31356;full;Livros;128.0;24
31357;agreement;Eletronicos;881.6;28
31358;bring;Roupas;347.29;22
31359;result;Moveis;241.71;18
31360;factor;Roupas;400.03;67
31361;star;Livros;42.44;81
31362;trial;Livros;564.96;17
31363;nature;Moveis;972.29;54
31364;smile;Moveis;109.14;52
31365;play;Roupas;689.86;42
31366;continue;Eletronicos;258.83;38
31367;wrong;Livros;866.1;47
31368;than;Eletronicos;958.43;72
31369;people;Eletronicos;725.42;14
31370;raise;Roupas;95.74;73
31371;new;Eletronicos;984.97;64
31372;play;Livros;800.78;31
31373;set;Moveis;316.39;58
31374;indeed;Moveis;941.26;10
31375;million;Roupas;975.61;44
31376;become;Eletronicos;237.65;78
31377;I;Moveis;911.24;94
31378;during;Eletronicos;24.26;11
31379;cup;Roupas;725.84;82
31380;girl;Roupas;989.85;96
31381;leave;Roupas;836.14;96
31382;sister;Roupas;636.5;41
31383;fact;Roupas;893.02;34
31384;interesting;Moveis;693.26;4
31385;fire;Livros;194.5;47
31386;understand;Moveis;646.81;75
31387;fine;Livros;709.65;87
31388;green;Moveis;357.43;42
31389;contain;Moveis;788.14;66
31390;where;Livros;669.99;71
31391;hard;Livros;76.22;22
31392;here;Livros;372.88;32
31393;use;Livros;371.53;78
31394;future;Livros;479.86;6
31395;serve;Livros;361.83;65
31396;all;Moveis;827.93;88
31397;whole;Roupas;427.55;76
31398;story;Moveis;992.5;39
31399;high;Roupas;421.33;66
31400;cost;Eletronicos;594.75;33
31401;science;Moveis;89.39;70
31402;seek;Roupas;226.52;4
31403;upon;Moveis;756.28;7
31404;enter;Moveis;67.15;91
31405;red;Livros;357.2;69
31406;point;Livros;522.89;73
31407;side;Livros;638.81;14
31408;property;Roupas;121.39;4
31409;minute;Livros;782.92;82
31410;light;Livros;190.35;46
31411;whose;Eletronicos;202.5;16
31412;third;Livros;25.98;54
31413;study;Livros;762.64;54
31414;use;Livros;56.41;60
31415;daughter;Eletronicos;14.05;58
31416;firm;Roupas;85.9;97
31417;receive;Eletronicos;927.79;86
31418;low;Roupas;824.15;74
31419;civil;Moveis;365.2;79
31420;season;Moveis;893.74;3
31421;management;Livros;945.29;64
31422;law;Roupas;750.4;91
31423;create;Livros;343.74;6
31424;get;Roupas;79.75;92
31425;on;Eletronicos;903.22;79
31426;since;Eletronicos;918.53;57
31427;number;Eletronicos;900.73;30
31428;realize;Livros;98.81;28
31429;question;Roupas;376.46;30
31430;management;Livros;685.72;19
31431;amount;Eletronicos;836.78;83
31432;onto;Livros;339.67;29
31433;day;Livros;738.94;79
31434;identify;Roupas;977.39;34
31435;herself;Roupas;838.06;57
31436;behind;Roupas;905.75;14
31437;degree;Livros;949.89;20
31438;available;Roupas;209.81;84
31439;page;Livros;853.14;47
31440;still;Livros;514.0;13
31441;argue;Eletronicos;522.59;96
31442;view;Livros;872.72;53
31443;face;Moveis;210.33;22
31444;whole;Moveis;309.46;1
31445;us;Eletronicos;108.26;66
31446;question;Livros;261.18;22
31447;simple;Roupas;163.81;96
31448;hit;Roupas;356.74;41
31449;begin;Roupas;455.95;69
31450;century;Roupas;833.4;31
31451;task;Moveis;985.35;25
31452;reduce;Roupas;619.61;17
31453;your;Livros;928.59;34
31454;though;Moveis;143.17;57
31455;enough;Roupas;82.72;72
31456;easy;Livros;468.27;51
31457;evidence;Moveis;834.97;64
31458;strategy;Moveis;443.0;99
31459;glass;Moveis;285.26;39
31460;stay;Roupas;608.48;3
31461;party;Roupas;271.35;5
31462;artist;Roupas;722.09;0
31463;seek;Eletronicos;333.79;87
31464;spend;Roupas;706.28;93
31465;least;Moveis;519.28;27
31466;building;Roupas;318.76;22
31467;identify;Livros;898.74;1
31468;hour;Livros;876.28;16
31469;beautiful;Moveis;413.51;75
31470;close;Moveis;666.48;100
31471;my;Livros;352.14;87
31472;son;Eletronicos;874.03;7
31473;door;Roupas;104.72;37
31474;senior;Moveis;730.28;85
31475;challenge;Moveis;398.86;72
31476;floor;Livros;202.83;62
31477;name;Moveis;989.82;87
31478;operation;Moveis;205.65;29
31479;age;Roupas;561.38;44
31480;half;Livros;758.42;68
31481;charge;Livros;484.36;86
31482;large;Eletronicos;292.28;1
31483;step;Moveis;562.93;85
31484;issue;Livros;509.93;20
31485;account;Eletronicos;822.07;46
31486;force;Livros;521.5;89
31487;seven;Roupas;809.69;3
31488;relate;Moveis;274.3;51
31489;want;Roupas;536.96;65
31490;keep;Moveis;260.08;0
31491;fact;Eletronicos;586.1;37
31492;prevent;Roupas;454.94;39
31493;two;Livros;483.24;28
31494;military;Roupas;982.89;42
31495;behavior;Roupas;551.52;67
31496;lose;Eletronicos;463.98;89
31497;without;Livros;270.66;87
31498;natural;Eletronicos;834.16;78
31499;might;Livros;546.52;92
31500;certain;Moveis;515.92;37
31501;strategy;Moveis;404.58;96
31502;art;Eletronicos;683.08;86
31503;become;Roupas;278.89;92
31504;itself;Moveis;484.73;77
31505;possible;Livros;769.98;21
31506;simple;Roupas;632.44;100
31507;financial;Moveis;849.47;26
31508;country;Moveis;576.15;1
31509;business;Roupas;366.47;92
31510;office;Roupas;426.7;65
31511;glass;Eletronicos;329.33;2
31512;trade;Livros;929.7;42
31513;beat;Roupas;958.96;77
31514;girl;Moveis;456.45;50
31515;mother;Moveis;228.04;34
31516;big;Eletronicos;376.89;15
31517;job;Eletronicos;934.05;68
31518;however;Roupas;654.45;30
31519;next;Moveis;570.43;5
31520;left;Eletronicos;417.19;39
31521;air;Moveis;941.44;29
31522;risk;Moveis;731.58;55
31523;discuss;Livros;855.69;40
31524;discover;Roupas;776.38;77
31525;try;Livros;358.46;6
31526;public;Roupas;948.37;89
31527;television;Moveis;920.75;41
31528;lawyer;Livros;485.02;63
31529;it;Livros;347.24;67
31530;rise;Eletronicos;68.92;79
31531;just;Roupas;515.49;10
31532;image;Livros;494.53;9
31533;sense;Roupas;207.02;38
31534;clearly;Roupas;445.25;36
31535;explain;Roupas;233.48;3
31536;project;Eletronicos;924.98;35
31537;hit;Livros;862.22;77
31538;nature;Livros;376.35;26
31539;my;Roupas;706.1;62
31540;present;Eletronicos;645.58;77
31541;she;Moveis;588.35;65
31542;wait;Eletronicos;202.09;48
31543;all;Livros;681.83;78
31544;information;Roupas;349.46;71
31545;feeling;Livros;158.18;22
31546;accept;Roupas;440.48;59
31547;life;Livros;809.85;92
31548;compare;Eletronicos;429.94;20
31549;certain;Roupas;15.07;22
31550;beautiful;Moveis;724.09;58
31551;recently;Moveis;671.48;52
31552;and;Livros;527.58;78
31553;hand;Moveis;781.55;23
31554;will;Roupas;237.44;29
31555;beat;Roupas;57.86;43
31556;central;Eletronicos;265.65;76
31557;art;Livros;241.58;28
31558;high;Livros;346.21;29
31559;clear;Moveis;836.76;92
31560;skill;Roupas;641.27;70
31561;score;Moveis;46.09;85
31562;least;Eletronicos;226.74;56
31563;daughter;Livros;895.98;16
31564;offer;Eletronicos;862.09;79
31565;hope;Roupas;921.57;34
31566;scientist;Livros;693.15;58
31567;relationship;Moveis;345.05;49
31568;discuss;Roupas;120.21;60
31569;both;Roupas;952.96;12
31570;evening;Livros;556.06;1
31571;he;Roupas;878.63;84
31572;region;Moveis;415.73;22
31573;season;Eletronicos;828.91;67
31574;deal;Livros;823.19;43
31575;condition;Livros;339.57;62
31576;affect;Roupas;292.93;49
31577;group;Roupas;865.29;2
31578;story;Roupas;975.75;7
31579;cause;Eletronicos;393.15;56
31580;real;Livros;444.3;24
31581;discover;Roupas;809.25;100
31582;born;Eletronicos;60.54;41
31583;door;Moveis;566.21;25
31584;prove;Moveis;248.79;58
31585;week;Roupas;654.67;5
31586;son;Eletronicos;841.78;40
31587;news;Moveis;803.27;27
31588;cover;Moveis;667.08;4
31589;lose;Moveis;632.05;79
31590;feeling;Roupas;40.56;16
31591;window;Livros;739.29;55
31592;change;Moveis;629.09;46
31593;man;Moveis;681.16;65
31594;interest;Moveis;103.88;84
31595;bar;Livros;892.51;40
31596;authority;Roupas;418.52;37
31597;Republican;Livros;379.21;8
31598;since;Roupas;51.07;0
31599;contain;Livros;891.77;89
31600;high;Livros;128.27;2
31601;between;Moveis;324.69;99
31602;total;Livros;721.99;89
31603;change;Eletronicos;38.58;18
31604;really;Livros;612.32;82
31605;sense;Moveis;14.1;46
31606;act;Eletronicos;236.19;30
31607;car;Eletronicos;512.51;17
31608;indeed;Roupas;111.91;91
31609;real;Roupas;889.55;39
31610;whether;Roupas;769.34;83
31611;peace;Moveis;973.49;19
31612;night;Moveis;265.63;2
31613;sense;Livros;455.66;17
31614;last;Livros;758.53;60
31615;number;Roupas;212.31;51
31616;more;Livros;585.58;61
31617;stay;Eletronicos;863.3;81
31618;past;Livros;741.42;52
31619;expect;Livros;650.97;78
31620;first;Moveis;854.53;79
31621;eye;Roupas;760.67;16
31622;light;Livros;47.38;37
31623;top;Eletronicos;252.79;88
31624;under;Moveis;240.74;47
31625;marriage;Eletronicos;801.56;66
31626;choose;Livros;393.82;36
31627;black;Eletronicos;910.01;10
31628;rise;Livros;46.32;30
31629;smile;Roupas;427.29;76
31630;effect;Livros;510.19;88
31631;church;Eletronicos;949.03;78
31632;body;Livros;46.19;65
31633;brother;Livros;874.33;39
31634;fight;Livros;698.18;40
31635;including;Livros;19.28;15
31636;record;Livros;41.97;15
31637;debate;Roupas;393.99;17
31638;popular;Eletronicos;556.83;31
31639;strong;Eletronicos;22.78;65
31640;require;Livros;275.02;48
31641;necessary;Livros;182.77;25
31642;number;Roupas;938.34;1
31643;keep;Livros;976.97;60
31644;however;Roupas;24.14;73
31645;dark;Livros;317.12;18
31646;college;Moveis;239.14;21
31647;head;Moveis;833.96;37
31648;sure;Eletronicos;545.46;3
31649;stuff;Roupas;617.68;20
31650;new;Eletronicos;235.65;76
31651;true;Moveis;111.7;7
31652;couple;Moveis;368.34;60
31653;edge;Livros;35.51;87
31654;fish;Eletronicos;191.31;36
31655;interesting;Livros;774.31;39
31656;raise;Eletronicos;474.64;19
31657;could;Eletronicos;412.45;96
31658;modern;Eletronicos;707.13;32
31659;Republican;Roupas;372.13;90
31660;condition;Eletronicos;265.11;25
31661;force;Livros;252.92;28
31662;air;Roupas;796.38;28
31663;seven;Livros;262.4;95
31664;training;Eletronicos;724.12;42
31665;financial;Roupas;522.59;47
31666;threat;Livros;31.74;40
31667;effort;Livros;99.58;72
31668;arrive;Livros;417.54;36
31669;she;Livros;178.61;62
31670;grow;Eletronicos;796.87;18
31671;field;Livros;768.86;32
31672;point;Eletronicos;866.32;94
31673;serve;Livros;11.08;67
31674;land;Moveis;403.25;33
31675;scene;Roupas;737.56;23
31676;page;Roupas;304.77;78
31677;sign;Moveis;733.83;78
31678;toward;Eletronicos;475.88;31
31679;natural;Roupas;955.54;57
31680;low;Livros;84.03;0
31681;run;Eletronicos;486.44;80
31682;space;Eletronicos;433.18;72
31683;make;Roupas;364.35;20
31684;we;Roupas;861.05;5
31685;rest;Roupas;812.25;58
31686;class;Eletronicos;601.25;39
31687;network;Roupas;341.6;37
31688;where;Livros;255.31;75
31689;trade;Moveis;51.1;51
31690;individual;Moveis;891.1;54
31691;war;Moveis;660.31;24
31692;employee;Livros;859.04;50
31693;reduce;Moveis;731.95;77
31694;interesting;Roupas;88.09;53
31695;budget;Roupas;893.9;3
31696;minute;Eletronicos;967.93;62
31697;while;Roupas;732.42;40
31698;environmental;Livros;906.68;65
31699;fear;Moveis;961.18;21
31700;start;Eletronicos;330.71;43
31701;national;Moveis;813.82;59
31702;Congress;Eletronicos;718.25;94
31703;back;Livros;377.76;55
31704;lay;Moveis;461.17;15
31705;my;Livros;881.21;84
31706;station;Moveis;280.97;23
31707;page;Livros;40.0;82
31708;time;Livros;482.5;100
31709;drive;Livros;562.11;47
31710;police;Moveis;796.3;20
31711;open;Eletronicos;557.36;9
31712;article;Eletronicos;894.8;47
31713;thought;Moveis;430.9;14
31714;follow;Eletronicos;336.38;13
31715;example;Livros;346.86;83
31716;reason;Moveis;19.36;11
31717;child;Roupas;617.21;88
31718;stage;Eletronicos;584.31;69
31719;camera;Moveis;832.18;34
31720;capital;Livros;608.42;3
31721;list;Moveis;249.3;87
31722;serious;Livros;268.02;5
31723;certainly;Livros;123.62;45
31724;sort;Livros;381.7;6
31725;movie;Moveis;406.95;67
31726;soldier;Livros;261.71;19
31727;surface;Eletronicos;136.67;14
31728;again;Moveis;952.63;9
31729;figure;Livros;704.87;68
31730;country;Eletronicos;74.93;43
31731;any;Eletronicos;926.6;14
31732;picture;Roupas;81.81;96
31733;should;Eletronicos;32.93;80
31734;commercial;Moveis;440.41;54
31735;better;Roupas;940.85;2
31736;animal;Roupas;644.17;66
31737;follow;Roupas;997.55;35
31738;water;Eletronicos;286.26;62
31739;send;Livros;468.97;38
31740;hair;Moveis;760.94;5
31741;point;Roupas;200.24;93
31742;car;Eletronicos;357.05;30
31743;pattern;Livros;549.14;65
31744;short;Eletronicos;809.24;45
31745;sort;Roupas;931.42;49
31746;get;Livros;108.95;35
31747;go;Moveis;187.18;32
31748;particularly;Eletronicos;604.62;22
31749;move;Roupas;447.28;66
31750;future;Eletronicos;546.36;38
31751;discuss;Moveis;711.75;66
31752;remember;Eletronicos;558.03;98
31753;help;Moveis;624.83;92
31754;job;Eletronicos;290.46;21
31755;note;Moveis;347.68;98
31756;just;Eletronicos;619.29;22
31757;alone;Eletronicos;329.15;39
31758;wind;Roupas;477.54;15
31759;industry;Moveis;374.25;91
31760;something;Moveis;868.35;45
31761;position;Moveis;724.99;23
31762;radio;Livros;142.22;31
31763;economy;Eletronicos;836.8;56
31764;reach;Livros;604.57;19
31765;man;Eletronicos;71.39;24
31766;product;Eletronicos;515.58;93
31767;decade;Moveis;541.63;7
31768;activity;Eletronicos;113.0;55
31769;speak;Eletronicos;974.54;11
31770;leave;Moveis;382.46;30
31771;just;Moveis;157.39;54
31772;test;Moveis;723.48;0
31773;final;Moveis;261.03;18
31774;I;Eletronicos;955.69;100
31775;dream;Roupas;597.79;3
31776;shake;Roupas;891.83;8
31777;ten;Livros;894.97;29
31778;out;Eletronicos;40.51;41
31779;hot;Eletronicos;899.71;30
31780;group;Roupas;132.89;36
31781;number;Moveis;961.81;15
31782;management;Roupas;896.5;39
31783;body;Livros;673.28;22
31784;research;Roupas;816.14;26
31785;section;Roupas;869.15;75
31786;today;Livros;462.29;73
31787;process;Eletronicos;668.02;11
31788;anything;Roupas;848.45;34
31789;way;Livros;241.48;31
31790;story;Eletronicos;160.0;35
31791;information;Eletronicos;590.12;6
31792;forward;Moveis;174.67;20
31793;agency;Roupas;105.2;30
31794;but;Moveis;89.25;32
31795;wrong;Livros;263.3;5
31796;early;Eletronicos;263.38;98
31797;time;Moveis;788.02;64
31798;analysis;Roupas;82.16;86
31799;safe;Livros;296.44;68
31800;just;Eletronicos;122.11;7
31801;mind;Livros;884.87;6
31802;mother;Moveis;33.04;18
31803;century;Roupas;537.39;19
31804;glass;Roupas;516.72;25
31805;generation;Livros;923.96;20
31806;center;Livros;114.42;34
31807;draw;Roupas;245.83;20
31808;various;Roupas;520.88;7
31809;dark;Moveis;711.33;80
31810;none;Moveis;727.52;94
31811;stuff;Livros;727.23;33
31812;those;Roupas;130.31;61
31813;office;Moveis;405.47;66
31814;guess;Roupas;644.79;46
31815;as;Eletronicos;240.47;87
31816;reflect;Roupas;164.76;22
31817;much;Roupas;11.47;22
31818;series;Livros;931.71;86
31819;nothing;Roupas;210.19;26
31820;late;Moveis;840.74;25
31821;amount;Eletronicos;637.39;82
31822;under;Livros;90.5;10
31823;worry;Eletronicos;28.84;89
31824;letter;Eletronicos;30.73;13
31825;ball;Eletronicos;350.42;48
31826;deal;Eletronicos;762.92;51
31827;ago;Moveis;750.64;64
31828;threat;Eletronicos;591.77;65
31829;only;Moveis;666.35;68
31830;should;Roupas;311.53;37
31831;property;Eletronicos;641.07;95
31832;box;Roupas;652.24;53
31833;American;Eletronicos;442.23;62
31834;most;Moveis;63.22;34
31835;trade;Roupas;947.73;51
31836;event;Eletronicos;632.0;75
31837;seem;Eletronicos;664.13;93
31838;figure;Roupas;585.24;75
31839;pressure;Eletronicos;589.07;17
31840;my;Eletronicos;734.2;1
31841;Mrs;Eletronicos;791.51;51
31842;special;Livros;643.51;66
31843;quite;Moveis;656.29;68
31844;feeling;Roupas;976.51;84
31845;message;Livros;986.43;58
31846;while;Livros;595.7;63
31847;point;Roupas;983.67;83
31848;relate;Moveis;517.25;76
31849;need;Eletronicos;641.13;15
31850;break;Livros;611.11;18
31851;admit;Livros;286.72;2
31852;simple;Livros;902.92;99
31853;interest;Roupas;617.68;88
31854;age;Roupas;421.19;81
31855;source;Eletronicos;594.04;43
31856;they;Moveis;789.57;41
31857;responsibility;Livros;889.8;20
31858;suggest;Livros;449.96;79
31859;factor;Eletronicos;544.2;100
31860;small;Roupas;239.47;93
31861;civil;Eletronicos;762.8;0
31862;already;Roupas;774.79;37
31863;southern;Roupas;481.01;92
31864;significant;Eletronicos;320.69;36
31865;material;Moveis;522.88;85
31866;operation;Roupas;304.15;25
31867;never;Livros;417.03;8
31868;society;Livros;184.55;85
31869;throw;Moveis;320.99;58
31870;partner;Eletronicos;417.73;3
31871;onto;Roupas;667.83;11
31872;cost;Livros;938.67;3
31873;occur;Moveis;781.36;91
31874;local;Roupas;984.62;84
31875;enough;Livros;985.44;85
31876;down;Eletronicos;297.11;98
31877;edge;Roupas;631.51;18
31878;fund;Roupas;248.68;60
31879;seven;Eletronicos;737.5;65
31880;standard;Livros;431.66;44
31881;fire;Eletronicos;331.26;77
31882;run;Moveis;989.36;57
31883;leg;Roupas;770.33;44
31884;listen;Roupas;253.4;86
31885;forward;Eletronicos;331.77;5
31886;but;Moveis;326.83;62
31887;so;Eletronicos;523.26;50
31888;can;Livros;260.07;11
31889;wide;Roupas;305.62;90
31890;more;Roupas;801.87;68
31891;network;Livros;968.88;83
31892;hand;Roupas;93.34;70
31893;wide;Eletronicos;12.64;90
31894;of;Roupas;277.32;19
31895;walk;Moveis;694.55;87
31896;across;Eletronicos;318.56;79
31897;new;Roupas;568.53;37
31898;attorney;Roupas;200.4;9
31899;lawyer;Roupas;970.39;1
31900;thought;Moveis;413.67;35
31901;my;Eletronicos;801.42;19
31902;firm;Eletronicos;250.18;17
31903;view;Eletronicos;786.26;77
31904;science;Eletronicos;815.14;17
31905;else;Roupas;137.33;60
31906;around;Livros;683.9;88
31907;door;Livros;598.96;24
31908;main;Moveis;978.29;63
31909;give;Eletronicos;130.91;100
31910;least;Eletronicos;755.57;79
31911;perhaps;Eletronicos;587.92;58
31912;nice;Moveis;517.77;83
31913;candidate;Livros;879.27;51
31914;ground;Moveis;921.26;11
31915;month;Moveis;763.04;74
31916;find;Roupas;975.8;80
31917;author;Eletronicos;603.05;48
31918;occur;Eletronicos;325.61;11
31919;close;Moveis;525.87;56
31920;nation;Moveis;647.18;19
31921;protect;Roupas;45.29;58
31922;including;Moveis;24.82;48
31923;street;Eletronicos;387.07;71
31924;wind;Livros;741.24;65
31925;front;Roupas;312.79;20
31926;business;Eletronicos;734.11;23
31927;mention;Roupas;303.55;0
31928;culture;Livros;660.54;93
31929;father;Eletronicos;959.47;45
31930;professor;Eletronicos;887.47;8
31931;site;Livros;673.37;92
31932;on;Roupas;458.14;79
31933;his;Roupas;297.91;89
31934;spend;Eletronicos;932.58;20
31935;catch;Livros;380.41;72
31936;size;Roupas;913.52;45
31937;effect;Moveis;769.42;53
31938;suddenly;Eletronicos;923.97;86
31939;ahead;Roupas;723.1;83
31940;staff;Eletronicos;313.21;73
31941;during;Moveis;112.83;21
31942;Mrs;Roupas;432.68;73
31943;college;Eletronicos;504.46;25
31944;can;Eletronicos;278.69;38
31945;trade;Moveis;444.93;87
31946;of;Livros;966.25;99
31947;message;Roupas;933.59;5
31948;structure;Livros;542.58;75
31949;will;Moveis;481.11;14
31950;use;Eletronicos;40.35;27
31951;size;Eletronicos;694.12;74
31952;model;Livros;713.12;73
31953;find;Roupas;676.68;9
31954;example;Livros;52.59;24
31955;sell;Moveis;441.76;48
31956;forget;Livros;936.79;96
31957;term;Livros;296.28;69
31958;message;Eletronicos;270.16;46
31959;child;Moveis;266.49;12
31960;recent;Livros;237.31;56
31961;former;Eletronicos;263.18;93
31962;wide;Livros;119.39;79
31963;until;Eletronicos;488.02;21
31964;remain;Livros;427.0;30
31965;we;Roupas;71.47;54
31966;position;Roupas;800.68;13
31967;step;Eletronicos;119.13;71
31968;interview;Moveis;243.49;53
31969;law;Livros;331.34;66
31970;president;Moveis;189.54;93
31971;Democrat;Roupas;281.26;72
31972;relationship;Eletronicos;237.86;40
31973;word;Moveis;205.11;36
31974;not;Livros;606.75;27
31975;radio;Roupas;626.84;95
31976;sometimes;Livros;764.45;29
31977;draw;Roupas;447.0;94
31978;me;Eletronicos;835.12;4
31979;end;Roupas;698.85;82
31980;should;Livros;68.53;27
31981;maintain;Eletronicos;332.43;95
31982;pressure;Eletronicos;149.76;69
31983;position;Eletronicos;555.24;82
31984;seat;Livros;258.55;11
31985;he;Eletronicos;586.95;37
31986;class;Livros;740.56;92
31987;sure;Livros;134.79;65
31988;box;Roupas;655.94;48
31989;concern;Roupas;33.57;74
31990;seven;Livros;950.33;44
31991;current;Roupas;892.19;29
31992;interesting;Moveis;843.99;39
31993;free;Eletronicos;335.13;34
31994;material;Livros;89.53;48
31995;measure;Eletronicos;684.4;95
31996;expert;Eletronicos;219.59;45
31997;about;Eletronicos;413.78;78
31998;begin;Eletronicos;470.74;51
31999;though;Livros;124.16;24
32000;nor;Roupas;612.98;76
32001;away;Roupas;447.19;81
32002;near;Livros;76.23;100
32003;these;Moveis;715.62;4
32004;practice;Livros;877.96;81
32005;industry;Eletronicos;155.8;41
32006;bit;Moveis;523.86;84
32007;modern;Moveis;210.8;59
32008;next;Roupas;870.83;51
32009;near;Eletronicos;295.65;42
32010;unit;Moveis;299.49;100
32011;organization;Roupas;906.54;9
32012;trial;Livros;17.06;12
32013;degree;Moveis;430.5;92
32014;point;Moveis;593.84;99
32015;should;Roupas;60.38;64
32016;manage;Livros;582.02;21
32017;whatever;Roupas;547.18;33
32018;road;Moveis;928.24;50
32019;religious;Livros;938.8;63
32020;try;Eletronicos;685.31;87
32021;then;Livros;984.37;46
32022;whom;Roupas;820.21;2
32023;its;Livros;19.25;64
32024;nature;Moveis;425.78;1
32025;future;Eletronicos;217.31;57
32026;partner;Moveis;734.41;46
32027;course;Moveis;446.24;92
32028;live;Eletronicos;274.88;64
32029;weight;Roupas;380.94;77
32030;response;Moveis;528.95;73
32031;four;Roupas;173.67;24
32032;security;Eletronicos;715.89;17
32033;camera;Livros;949.91;53
32034;chair;Moveis;296.31;20
32035;certainly;Roupas;14.7;96
32036;education;Roupas;347.73;42
32037;effort;Livros;105.3;61
32038;might;Livros;479.72;62
32039;suffer;Livros;400.11;19
32040;wrong;Roupas;92.59;36
32041;hard;Eletronicos;925.0;4
32042;foreign;Roupas;753.69;36
32043;speech;Moveis;171.32;8
32044;improve;Roupas;677.75;66
32045;visit;Moveis;385.08;54
32046;item;Roupas;700.43;5
32047;game;Livros;58.99;87
32048;man;Livros;361.84;99
32049;author;Moveis;319.23;34
32050;activity;Roupas;212.12;2
32051;sister;Eletronicos;136.02;81
32052;put;Moveis;291.35;73
32053;vote;Eletronicos;595.08;21
32054;hair;Livros;835.41;90
32055;hair;Roupas;233.9;40
32056;fill;Roupas;25.28;33
32057;research;Livros;248.9;4
32058;gas;Moveis;883.14;84
32059;half;Roupas;215.61;48
32060;should;Livros;441.55;34
32061;back;Roupas;480.18;63
32062;yes;Livros;269.98;72
32063;eat;Moveis;213.3;42
32064;through;Moveis;140.4;50
32065;deal;Roupas;652.9;67
32066;look;Livros;456.74;30
32067;thank;Eletronicos;393.75;95
32068;yourself;Moveis;414.42;69
32069;prepare;Moveis;698.26;56
32070;mother;Roupas;337.9;68
32071;business;Roupas;316.06;79
32072;others;Eletronicos;505.38;91
32073;whether;Roupas;897.84;11
32074;energy;Livros;996.97;10
32075;win;Livros;707.56;89
32076;word;Livros;865.49;17
32077;road;Moveis;64.69;52
32078;newspaper;Moveis;395.81;35
32079;indicate;Moveis;622.18;43
32080;lay;Livros;163.64;74
32081;about;Roupas;102.94;85
32082;month;Moveis;846.11;75
32083;enough;Roupas;880.29;64
32084;dinner;Eletronicos;298.05;32
32085;star;Livros;511.05;70
32086;others;Livros;157.38;29
32087;oil;Roupas;732.8;81
32088;evening;Eletronicos;691.21;1
32089;opportunity;Livros;756.01;39
32090;particularly;Roupas;163.93;89
32091;page;Moveis;919.12;28
32092;star;Livros;332.03;63
32093;couple;Moveis;927.73;64
32094;low;Moveis;947.61;35
32095;tough;Livros;948.17;37
32096;hope;Roupas;363.33;95
32097;answer;Moveis;802.61;9
32098;step;Moveis;239.2;70
